country_code,region,year,hale_years
AFG,Eastern Mediterranean,2000,46.0
AFG,Eastern Mediterranean,2001,46.1
AFG,Eastern Mediterranean,2002,47.2
AFG,Eastern Mediterranean,2003,48.0
AFG,Eastern Mediterranean,2004,48.3
AFG,Eastern Mediterranean,2005,48.6
AFG,Eastern Mediterranean,2006,48.8
AFG,Eastern Mediterranean,2007,49.0
AFG,Eastern Mediterranean,2008,49.5
AFG,Eastern Mediterranean,2009,50.1
AFG,Eastern Mediterranean,2010,50.5
AFG,Eastern Mediterranean,2011,50.9
AFG,Eastern Mediterranean,2012,51.3
AFG,Eastern Mediterranean,2013,51.7
AFG,Eastern Mediterranean,2014,51.7
AFG,Eastern Mediterranean,2015,51.6
AFG,Eastern Mediterranean,2016,51.7
AFG,Eastern Mediterranean,2017,52.0
AFG,Eastern Mediterranean,2018,51.7
AFG,Eastern Mediterranean,2019,52.3
AFG,Eastern Mediterranean,2020,51.7
AFG,Eastern Mediterranean,2021,50.4
AGO,Africa,2000,42.8
AGO,Africa,2001,43.4
AGO,Africa,2002,44.3
AGO,Africa,2003,44.9
AGO,Africa,2004,45.4
AGO,Africa,2005,46.3
AGO,Africa,2006,47.1
AGO,Africa,2007,48.0
AGO,Africa,2008,48.8
AGO,Africa,2009,49.6
AGO,Africa,2010,50.4
AGO,Africa,2011,51.1
AGO,Africa,2012,51.7
AGO,Africa,2013,52.3
AGO,Africa,2014,53.1
AGO,Africa,2015,53.5
AGO,Africa,2016,53.7
AGO,Africa,2017,53.9
AGO,Africa,2018,54.1
AGO,Africa,2019,54.3
AGO,Africa,2020,54.3
AGO,Africa,2021,53.8
ALB,Europe,2000,64.5
ALB,Europe,2001,66.2
ALB,Europe,2002,65.9
ALB,Europe,2003,65.5
ALB,Europe,2004,65.9
ALB,Europe,2005,65.0
ALB,Europe,2006,65.0
ALB,Europe,2007,65.3
ALB,Europe,2008,65.7
ALB,Europe,2009,66.1
ALB,Europe,2010,66.7
ALB,Europe,2011,67.0
ALB,Europe,2012,67.7
ALB,Europe,2013,68.1
ALB,Europe,2014,68.3
ALB,Europe,2015,68.2
ALB,Europe,2016,68.3
ALB,Europe,2017,68.3
ALB,Europe,2018,68.4
ALB,Europe,2019,68.4
ALB,Europe,2020,67.2
ALB,Europe,2021,66.7
ARE,Eastern Mediterranean,2000,67.5
ARE,Eastern Mediterranean,2001,67.6
ARE,Eastern Mediterranean,2002,67.6
ARE,Eastern Mediterranean,2003,67.7
ARE,Eastern Mediterranean,2004,68.0
ARE,Eastern Mediterranean,2005,68.3
ARE,Eastern Mediterranean,2006,68.8
ARE,Eastern Mediterranean,2007,69.1
ARE,Eastern Mediterranean,2008,69.3
ARE,Eastern Mediterranean,2009,69.2
ARE,Eastern Mediterranean,2010,69.0
ARE,Eastern Mediterranean,2011,68.9
ARE,Eastern Mediterranean,2012,68.9
ARE,Eastern Mediterranean,2013,69.1
ARE,Eastern Mediterranean,2014,69.2
ARE,Eastern Mediterranean,2015,69.2
ARE,Eastern Mediterranean,2016,69.2
ARE,Eastern Mediterranean,2017,69.3
ARE,Eastern Mediterranean,2018,69.5
ARE,Eastern Mediterranean,2019,69.7
ARE,Eastern Mediterranean,2020,68.6
ARE,Eastern Mediterranean,2021,67.3
ARG,Americas,2000,64.7
ARG,Americas,2001,64.7
ARG,Americas,2002,64.7
ARG,Americas,2003,64.6
ARG,Americas,2004,65.1
ARG,Americas,2005,65.4
ARG,Americas,2006,65.6
ARG,Americas,2007,65.2
ARG,Americas,2008,65.7
ARG,Americas,2009,65.8
ARG,Americas,2010,65.8
ARG,Americas,2011,66.0
ARG,Americas,2012,66.2
ARG,Americas,2013,66.2
ARG,Americas,2014,66.4
ARG,Americas,2015,66.5
ARG,Americas,2016,66.2
ARG,Americas,2017,66.6
ARG,Americas,2018,66.8
ARG,Americas,2019,66.9
ARG,Americas,2020,66.2
ARG,Americas,2021,64.8
ARM,Europe,2000,63.0
ARM,Europe,2001,63.1
ARM,Europe,2002,63.0
ARM,Europe,2003,63.2
ARM,Europe,2004,63.5
ARM,Europe,2005,63.5
ARM,Europe,2006,63.5
ARM,Europe,2007,63.9
ARM,Europe,2008,63.9
ARM,Europe,2009,64.1
ARM,Europe,2010,64.3
ARM,Europe,2011,64.6
ARM,Europe,2012,64.9
ARM,Europe,2013,65.3
ARM,Europe,2014,65.3
ARM,Europe,2015,65.4
ARM,Europe,2016,65.5
ARM,Europe,2017,66.1
ARM,Europe,2018,66.4
ARM,Europe,2019,66.5
ARM,Europe,2020,61.0
ARM,Europe,2021,64.0
ATG,Americas,2000,64.9
ATG,Americas,2001,65.1
ATG,Americas,2002,65.3
ATG,Americas,2003,65.5
ATG,Americas,2004,65.6
ATG,Americas,2005,65.7
ATG,Americas,2006,65.7
ATG,Americas,2007,65.3
ATG,Americas,2008,65.4
ATG,Americas,2009,65.7
ATG,Americas,2010,65.8
ATG,Americas,2011,65.8
ATG,Americas,2012,65.8
ATG,Americas,2013,65.9
ATG,Americas,2014,65.8
ATG,Americas,2015,65.8
ATG,Americas,2016,65.7
ATG,Americas,2017,65.7
ATG,Americas,2018,65.8
ATG,Americas,2019,65.8
ATG,Americas,2020,67.1
ATG,Americas,2021,66.5
AUS,Western Pacific,2000,68.1
AUS,Western Pacific,2001,68.4
AUS,Western Pacific,2002,68.4
AUS,Western Pacific,2003,68.7
AUS,Western Pacific,2004,68.8
AUS,Western Pacific,2005,68.8
AUS,Western Pacific,2006,69.0
AUS,Western Pacific,2007,69.2
AUS,Western Pacific,2008,69.2
AUS,Western Pacific,2009,69.5
AUS,Western Pacific,2010,69.6
AUS,Western Pacific,2011,69.7
AUS,Western Pacific,2012,69.9
AUS,Western Pacific,2013,70.1
AUS,Western Pacific,2014,70.1
AUS,Western Pacific,2015,70.0
AUS,Western Pacific,2016,70.3
AUS,Western Pacific,2017,70.3
AUS,Western Pacific,2018,70.5
AUS,Western Pacific,2019,70.3
AUS,Western Pacific,2020,70.7
AUS,Western Pacific,2021,70.6
AUT,Europe,2000,67.6
AUT,Europe,2001,68.0
AUT,Europe,2002,68.0
AUT,Europe,2003,67.9
AUT,Europe,2004,68.3
AUT,Europe,2005,68.4
AUT,Europe,2006,68.8
AUT,Europe,2007,69.0
AUT,Europe,2008,69.2
AUT,Europe,2009,69.1
AUT,Europe,2010,69.4
AUT,Europe,2011,69.6
AUT,Europe,2012,69.6
AUT,Europe,2013,69.8
AUT,Europe,2014,70.0
AUT,Europe,2015,69.9
AUT,Europe,2016,70.2
AUT,Europe,2017,70.2
AUT,Europe,2018,70.3
AUT,Europe,2019,70.4
AUT,Europe,2020,69.9
AUT,Europe,2021,69.8
AZE,Europe,2000,57.8
AZE,Europe,2001,58.7
AZE,Europe,2002,59.1
AZE,Europe,2003,59.2
AZE,Europe,2004,59.7
AZE,Europe,2005,59.8
AZE,Europe,2006,60.1
AZE,Europe,2007,61.4
AZE,Europe,2008,61.0
AZE,Europe,2009,61.6
AZE,Europe,2010,61.9
AZE,Europe,2011,62.4
AZE,Europe,2012,63.1
AZE,Europe,2013,63.8
AZE,Europe,2014,64.3
AZE,Europe,2015,65.0
AZE,Europe,2016,65.2
AZE,Europe,2017,65.7
AZE,Europe,2018,66.1
AZE,Europe,2019,66.6
AZE,Europe,2020,63.0
AZE,Europe,2021,64.0
BDI,Africa,2000,38.8
BDI,Africa,2001,39.8
BDI,Africa,2002,40.8
BDI,Africa,2003,41.8
BDI,Africa,2004,43.1
BDI,Africa,2005,44.3
BDI,Africa,2006,47.8
BDI,Africa,2007,49.1
BDI,Africa,2008,50.3
BDI,Africa,2009,51.1
BDI,Africa,2010,51.9
BDI,Africa,2011,52.7
BDI,Africa,2012,53.3
BDI,Africa,2013,53.9
BDI,Africa,2014,54.4
BDI,Africa,2015,54.7
BDI,Africa,2016,55.2
BDI,Africa,2017,55.6
BDI,Africa,2018,55.9
BDI,Africa,2019,56.2
BDI,Africa,2020,56.4
BDI,Africa,2021,55.8
BEL,Europe,2000,67.2
BEL,Europe,2001,67.4
BEL,Europe,2002,67.4
BEL,Europe,2003,67.5
BEL,Europe,2004,67.9
BEL,Europe,2005,67.9
BEL,Europe,2006,68.2
BEL,Europe,2007,68.4
BEL,Europe,2008,68.4
BEL,Europe,2009,68.6
BEL,Europe,2010,68.6
BEL,Europe,2011,68.8
BEL,Europe,2012,68.8
BEL,Europe,2013,69.0
BEL,Europe,2014,69.5
BEL,Europe,2015,69.4
BEL,Europe,2016,69.6
BEL,Europe,2017,69.7
BEL,Europe,2018,69.8
BEL,Europe,2019,70.1
BEL,Europe,2020,69.3
BEL,Europe,2021,69.8
BEN,Africa,2000,49.9
BEN,Africa,2001,50.2
BEN,Africa,2002,50.5
BEN,Africa,2003,50.8
BEN,Africa,2004,51.1
BEN,Africa,2005,51.4
BEN,Africa,2006,51.7
BEN,Africa,2007,51.9
BEN,Africa,2008,52.5
BEN,Africa,2009,53.0
BEN,Africa,2010,53.2
BEN,Africa,2011,53.5
BEN,Africa,2012,53.8
BEN,Africa,2013,54.1
BEN,Africa,2014,54.3
BEN,Africa,2015,54.6
BEN,Africa,2016,54.9
BEN,Africa,2017,55.2
BEN,Africa,2018,55.5
BEN,Africa,2019,55.9
BEN,Africa,2020,56.1
BEN,Africa,2021,55.7
BFA,Africa,2000,45.1
BFA,Africa,2001,45.5
BFA,Africa,2002,46.0
BFA,Africa,2003,46.7
BFA,Africa,2004,47.4
BFA,Africa,2005,48.2
BFA,Africa,2006,48.8
BFA,Africa,2007,49.5
BFA,Africa,2008,50.1
BFA,Africa,2009,50.7
BFA,Africa,2010,51.2
BFA,Africa,2011,51.7
BFA,Africa,2012,52.1
BFA,Africa,2013,52.6
BFA,Africa,2014,53.1
BFA,Africa,2015,53.5
BFA,Africa,2016,53.9
BFA,Africa,2017,54.3
BFA,Africa,2018,54.8
BFA,Africa,2019,55.0
BFA,Africa,2020,55.1
BFA,Africa,2021,54.6
BGD,South-East Asia,2000,56.7
BGD,South-East Asia,2001,57.2
BGD,South-East Asia,2002,57.5
BGD,South-East Asia,2003,57.9
BGD,South-East Asia,2004,58.4
BGD,South-East Asia,2005,58.8
BGD,South-East Asia,2006,59.0
BGD,South-East Asia,2007,59.4
BGD,South-East Asia,2008,59.9
BGD,South-East Asia,2009,60.4
BGD,South-East Asia,2010,60.8
BGD,South-East Asia,2011,61.5
BGD,South-East Asia,2012,62.3
BGD,South-East Asia,2013,62.7
BGD,South-East Asia,2014,62.9
BGD,South-East Asia,2015,63.2
BGD,South-East Asia,2016,63.4
BGD,South-East Asia,2017,63.5
BGD,South-East Asia,2018,63.7
BGD,South-East Asia,2019,64.0
BGD,South-East Asia,2020,63.3
BGD,South-East Asia,2021,63.1
BGR,Europe,2000,62.8
BGR,Europe,2001,62.9
BGR,Europe,2002,63.1
BGR,Europe,2003,63.3
BGR,Europe,2004,63.5
BGR,Europe,2005,63.5
BGR,Europe,2006,63.6
BGR,Europe,2007,63.9
BGR,Europe,2008,64.2
BGR,Europe,2009,64.4
BGR,Europe,2010,64.5
BGR,Europe,2011,64.8
BGR,Europe,2012,65.0
BGR,Europe,2013,65.4
BGR,Europe,2014,65.2
BGR,Europe,2015,65.3
BGR,Europe,2016,65.5
BGR,Europe,2017,65.4
BGR,Europe,2018,65.5
BGR,Europe,2019,65.7
BGR,Europe,2020,64.4
BGR,Europe,2021,62.4
BHR,Eastern Mediterranean,2000,61.1
BHR,Eastern Mediterranean,2001,61.6
BHR,Eastern Mediterranean,2002,61.8
BHR,Eastern Mediterranean,2003,61.8
BHR,Eastern Mediterranean,2004,62.1
BHR,Eastern Mediterranean,2005,62.4
BHR,Eastern Mediterranean,2006,62.7
BHR,Eastern Mediterranean,2007,63.2
BHR,Eastern Mediterranean,2008,63.6
BHR,Eastern Mediterranean,2009,64.0
BHR,Eastern Mediterranean,2010,64.3
BHR,Eastern Mediterranean,2011,64.5
BHR,Eastern Mediterranean,2012,64.8
BHR,Eastern Mediterranean,2013,65.1
BHR,Eastern Mediterranean,2014,65.5
BHR,Eastern Mediterranean,2015,65.6
BHR,Eastern Mediterranean,2016,65.5
BHR,Eastern Mediterranean,2017,65.6
BHR,Eastern Mediterranean,2018,65.7
BHR,Eastern Mediterranean,2019,65.8
BHR,Eastern Mediterranean,2020,64.7
BHR,Eastern Mediterranean,2021,64.2
BHS,Americas,2000,62.2
BHS,Americas,2001,62.3
BHS,Americas,2002,62.7
BHS,Americas,2003,63.0
BHS,Americas,2004,63.1
BHS,Americas,2005,63.5
BHS,Americas,2006,63.5
BHS,Americas,2007,63.8
BHS,Americas,2008,63.7
BHS,Americas,2009,63.6
BHS,Americas,2010,63.5
BHS,Americas,2011,63.5
BHS,Americas,2012,63.6
BHS,Americas,2013,63.7
BHS,Americas,2014,63.5
BHS,Americas,2015,63.7
BHS,Americas,2016,63.7
BHS,Americas,2017,63.9
BHS,Americas,2018,64.0
BHS,Americas,2019,61.8
BHS,Americas,2020,63.3
BHS,Americas,2021,61.5
BIH,Europe,2000,65.6
BIH,Europe,2001,65.9
BIH,Europe,2002,66.1
BIH,Europe,2003,66.3
BIH,Europe,2004,66.5
BIH,Europe,2005,66.4
BIH,Europe,2006,66.6
BIH,Europe,2007,66.2
BIH,Europe,2008,66.7
BIH,Europe,2009,66.7
BIH,Europe,2010,66.9
BIH,Europe,2011,66.9
BIH,Europe,2012,67.1
BIH,Europe,2013,67.1
BIH,Europe,2014,67.0
BIH,Europe,2015,66.9
BIH,Europe,2016,67.0
BIH,Europe,2017,67.1
BIH,Europe,2018,67.2
BIH,Europe,2019,67.0
BIH,Europe,2020,65.9
BIH,Europe,2021,65.0
BLR,Europe,2000,60.2
BLR,Europe,2001,59.9
BLR,Europe,2002,59.6
BLR,Europe,2003,60.0
BLR,Europe,2004,60.3
BLR,Europe,2005,60.2
BLR,Europe,2006,60.7
BLR,Europe,2007,61.5
BLR,Europe,2008,61.6
BLR,Europe,2009,61.7
BLR,Europe,2010,61.7
BLR,Europe,2011,61.8
BLR,Europe,2012,63.1
BLR,Europe,2013,63.5
BLR,Europe,2014,64.0
BLR,Europe,2015,64.5
BLR,Europe,2016,64.6
BLR,Europe,2017,64.9
BLR,Europe,2018,65.1
BLR,Europe,2019,65.4
BLR,Europe,2020,63.9
BLR,Europe,2021,63.7
BLZ,Americas,2000,61.6
BLZ,Americas,2001,62.0
BLZ,Americas,2002,62.5
BLZ,Americas,2003,62.8
BLZ,Americas,2004,63.0
BLZ,Americas,2005,63.3
BLZ,Americas,2006,63.5
BLZ,Americas,2007,63.8
BLZ,Americas,2008,64.2
BLZ,Americas,2009,64.3
BLZ,Americas,2010,64.2
BLZ,Americas,2011,64.4
BLZ,Americas,2012,64.6
BLZ,Americas,2013,64.8
BLZ,Americas,2014,64.7
BLZ,Americas,2015,64.8
BLZ,Americas,2016,64.8
BLZ,Americas,2017,65.0
BLZ,Americas,2018,65.0
BLZ,Americas,2019,65.2
BLZ,Americas,2020,65.0
BLZ,Americas,2021,63.8
BOL,Americas,2000,57.8
BOL,Americas,2001,58.3
BOL,Americas,2002,58.7
BOL,Americas,2003,59.2
BOL,Americas,2004,59.6
BOL,Americas,2005,60.0
BOL,Americas,2006,60.4
BOL,Americas,2007,60.7
BOL,Americas,2008,61.0
BOL,Americas,2009,61.3
BOL,Americas,2010,61.5
BOL,Americas,2011,61.8
BOL,Americas,2012,62.1
BOL,Americas,2013,62.3
BOL,Americas,2014,62.6
BOL,Americas,2015,62.8
BOL,Americas,2016,63.1
BOL,Americas,2017,63.3
BOL,Americas,2018,63.4
BOL,Americas,2019,63.6
BOL,Americas,2020,58.8
BOL,Americas,2021,57.4
BRA,Americas,2000,60.9
BRA,Americas,2001,61.1
BRA,Americas,2002,61.3
BRA,Americas,2003,61.5
BRA,Americas,2004,61.6
BRA,Americas,2005,62.1
BRA,Americas,2006,62.3
BRA,Americas,2007,62.6
BRA,Americas,2008,62.8
BRA,Americas,2009,63.0
BRA,Americas,2010,63.1
BRA,Americas,2011,63.3
BRA,Americas,2012,63.5
BRA,Americas,2013,63.6
BRA,Americas,2014,63.8
BRA,Americas,2015,63.9
BRA,Americas,2016,63.8
BRA,Americas,2017,64.1
BRA,Americas,2018,64.4
BRA,Americas,2019,64.5
BRA,Americas,2020,63.3
BRA,Americas,2021,61.8
BRB,Americas,2000,65.3
BRB,Americas,2001,65.6
BRB,Americas,2002,65.5
BRB,Americas,2003,65.3
BRB,Americas,2004,65.3
BRB,Americas,2005,65.6
BRB,Americas,2006,65.6
BRB,Americas,2007,65.7
BRB,Americas,2008,65.9
BRB,Americas,2009,66.2
BRB,Americas,2010,66.2
BRB,Americas,2011,66.3
BRB,Americas,2012,66.4
BRB,Americas,2013,66.4
BRB,Americas,2014,66.5
BRB,Americas,2015,66.5
BRB,Americas,2016,66.5
BRB,Americas,2017,66.5
BRB,Americas,2018,66.5
BRB,Americas,2019,66.3
BRB,Americas,2020,66.9
BRB,Americas,2021,66.7
BRN,Western Pacific,2000,66.3
BRN,Western Pacific,2001,66.4
BRN,Western Pacific,2002,66.6
BRN,Western Pacific,2003,66.8
BRN,Western Pacific,2004,66.9
BRN,Western Pacific,2005,67.1
BRN,Western Pacific,2006,67.2
BRN,Western Pacific,2007,67.2
BRN,Western Pacific,2008,67.3
BRN,Western Pacific,2009,67.4
BRN,Western Pacific,2010,67.5
BRN,Western Pacific,2011,67.5
BRN,Western Pacific,2012,67.4
BRN,Western Pacific,2013,67.3
BRN,Western Pacific,2014,67.2
BRN,Western Pacific,2015,67.1
BRN,Western Pacific,2016,67.0
BRN,Western Pacific,2017,67.0
BRN,Western Pacific,2018,66.9
BRN,Western Pacific,2019,67.1
BRN,Western Pacific,2020,67.1
BRN,Western Pacific,2021,67.1
BTN,South-East Asia,2000,57.2
BTN,South-East Asia,2001,58.2
BTN,South-East Asia,2002,58.8
BTN,South-East Asia,2003,59.3
BTN,South-East Asia,2004,59.7
BTN,South-East Asia,2005,60.1
BTN,South-East Asia,2006,60.6
BTN,South-East Asia,2007,61.1
BTN,South-East Asia,2008,61.5
BTN,South-East Asia,2009,61.8
BTN,South-East Asia,2010,62.2
BTN,South-East Asia,2011,62.5
BTN,South-East Asia,2012,62.8
BTN,South-East Asia,2013,63.1
BTN,South-East Asia,2014,63.2
BTN,South-East Asia,2015,63.4
BTN,South-East Asia,2016,63.6
BTN,South-East Asia,2017,63.8
BTN,South-East Asia,2018,64.0
BTN,South-East Asia,2019,64.1
BTN,South-East Asia,2020,64.5
BTN,South-East Asia,2021,64.8
BWA,Africa,2000,41.3
BWA,Africa,2001,40.9
BWA,Africa,2002,41.1
BWA,Africa,2003,42.1
BWA,Africa,2004,44.0
BWA,Africa,2005,46.1
BWA,Africa,2006,47.5
BWA,Africa,2007,48.3
BWA,Africa,2008,48.7
BWA,Africa,2009,49.4
BWA,Africa,2010,50.1
BWA,Africa,2011,50.8
BWA,Africa,2012,51.8
BWA,Africa,2013,52.6
BWA,Africa,2014,53.2
BWA,Africa,2015,53.8
BWA,Africa,2016,54.5
BWA,Africa,2017,55.3
BWA,Africa,2018,55.7
BWA,Africa,2019,56.1
BWA,Africa,2020,56.3
BWA,Africa,2021,53.1
CAF,Africa,2000,38.3
CAF,Africa,2001,38.5
CAF,Africa,2002,38.8
CAF,Africa,2003,39.1
CAF,Africa,2004,39.5
CAF,Africa,2005,39.9
CAF,Africa,2006,40.4
CAF,Africa,2007,41.1
CAF,Africa,2008,41.9
CAF,Africa,2009,42.4
CAF,Africa,2010,42.7
CAF,Africa,2011,43.0
CAF,Africa,2012,43.3
CAF,Africa,2013,42.9
CAF,Africa,2014,42.8
CAF,Africa,2015,44.3
CAF,Africa,2016,44.7
CAF,Africa,2017,44.6
CAF,Africa,2018,45.3
CAF,Africa,2019,46.0
CAF,Africa,2020,46.0
CAF,Africa,2021,45.4
CAN,Americas,2000,68.5
CAN,Americas,2001,68.7
CAN,Americas,2002,68.7
CAN,Americas,2003,68.8
CAN,Americas,2004,69.0
CAN,Americas,2005,69.0
CAN,Americas,2006,69.3
CAN,Americas,2007,69.3
CAN,Americas,2008,69.4
CAN,Americas,2009,69.6
CAN,Americas,2010,69.8
CAN,Americas,2011,70.0
CAN,Americas,2012,70.1
CAN,Americas,2013,70.1
CAN,Americas,2014,70.2
CAN,Americas,2015,70.2
CAN,Americas,2016,70.2
CAN,Americas,2017,70.1
CAN,Americas,2018,70.1
CAN,Americas,2019,70.3
CAN,Americas,2020,69.6
CAN,Americas,2021,69.8
CHE,Europe,2000,68.4
CHE,Europe,2001,68.7
CHE,Europe,2002,69.0
CHE,Europe,2003,69.1
CHE,Europe,2004,69.5
CHE,Europe,2005,69.7
CHE,Europe,2006,69.9
CHE,Europe,2007,70.0
CHE,Europe,2008,70.1
CHE,Europe,2009,70.1
CHE,Europe,2010,70.4
CHE,Europe,2011,70.5
CHE,Europe,2012,70.6
CHE,Europe,2013,70.6
CHE,Europe,2014,70.9
CHE,Europe,2015,70.8
CHE,Europe,2016,71.2
CHE,Europe,2017,71.2
CHE,Europe,2018,71.4
CHE,Europe,2019,71.5
CHE,Europe,2020,70.9
CHE,Europe,2021,71.1
CHL,Americas,2000,66.3
CHL,Americas,2001,66.2
CHL,Americas,2002,66.6
CHL,Americas,2003,66.7
CHL,Americas,2004,66.7
CHL,Americas,2005,67.0
CHL,Americas,2006,67.4
CHL,Americas,2007,67.5
CHL,Americas,2008,68.0
CHL,Americas,2009,68.0
CHL,Americas,2010,67.9
CHL,Americas,2011,68.4
CHL,Americas,2012,68.4
CHL,Americas,2013,68.5
CHL,Americas,2014,68.6
CHL,Americas,2015,68.7
CHL,Americas,2016,69.0
CHL,Americas,2017,69.1
CHL,Americas,2018,69.3
CHL,Americas,2019,69.4
CHL,Americas,2020,68.3
CHL,Americas,2021,67.7
CHN,Western Pacific,2000,63.1
CHN,Western Pacific,2001,63.4
CHN,Western Pacific,2002,63.7
CHN,Western Pacific,2003,63.9
CHN,Western Pacific,2004,64.2
CHN,Western Pacific,2005,64.6
CHN,Western Pacific,2006,65.3
CHN,Western Pacific,2007,65.8
CHN,Western Pacific,2008,65.9
CHN,Western Pacific,2009,66.3
CHN,Western Pacific,2010,66.5
CHN,Western Pacific,2011,66.8
CHN,Western Pacific,2012,67.2
CHN,Western Pacific,2013,67.4
CHN,Western Pacific,2014,67.7
CHN,Western Pacific,2015,67.9
CHN,Western Pacific,2016,68.1
CHN,Western Pacific,2017,68.2
CHN,Western Pacific,2018,68.3
CHN,Western Pacific,2019,68.5
CHN,Western Pacific,2020,68.5
CHN,Western Pacific,2021,68.6
CIV,Africa,2000,44.5
CIV,Africa,2001,44.8
CIV,Africa,2002,45.1
CIV,Africa,2003,45.5
CIV,Africa,2004,46.0
CIV,Africa,2005,46.9
CIV,Africa,2006,47.8
CIV,Africa,2007,48.6
CIV,Africa,2008,49.3
CIV,Africa,2009,49.9
CIV,Africa,2010,50.0
CIV,Africa,2011,50.2
CIV,Africa,2012,51.1
CIV,Africa,2013,51.8
CIV,Africa,2014,52.4
CIV,Africa,2015,53.2
CIV,Africa,2016,53.8
CIV,Africa,2017,54.3
CIV,Africa,2018,54.9
CIV,Africa,2019,55.4
CIV,Africa,2020,55.3
CIV,Africa,2021,55.4
CMR,Africa,2000,46.1
CMR,Africa,2001,46.1
CMR,Africa,2002,46.1
CMR,Africa,2003,46.3
CMR,Africa,2004,46.7
CMR,Africa,2005,47.2
CMR,Africa,2006,47.5
CMR,Africa,2007,48.0
CMR,Africa,2008,48.6
CMR,Africa,2009,49.2
CMR,Africa,2010,49.6
CMR,Africa,2011,50.1
CMR,Africa,2012,50.5
CMR,Africa,2013,50.9
CMR,Africa,2014,51.1
CMR,Africa,2015,51.6
CMR,Africa,2016,52.3
CMR,Africa,2017,53.1
CMR,Africa,2018,53.7
CMR,Africa,2019,54.2
CMR,Africa,2020,54.4
CMR,Africa,2021,54.0
COD,Africa,2000,45.0
COD,Africa,2001,45.3
COD,Africa,2002,45.5
COD,Africa,2003,45.9
COD,Africa,2004,46.5
COD,Africa,2005,47.0
COD,Africa,2006,47.5
COD,Africa,2007,48.0
COD,Africa,2008,48.4
